company_id,indicator_id,2010,2011,2012,2013,2014,2015,2016
1463258,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,0,-1013000,
1463258,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,82527000,-156732000,
1463258,ConstructionInProgressGross,,,85261000,75072000,81995000,136502000,
1463258,ConversionOfStockSharesConverted1,,,4387,,,,
1463258,ConvertiblePreferredStockSharesIssuedUponConversion,,,8957,,,,
1463258,CostMethodInvestments,,,,,9736000,8797000,
1463258,CostOfGoodsAndServicesSold,,696820000,956711000,1258705000,1113219000,1276801000,
1463258,CostOfGoodsSold,,,902084000,1209191000,1070430000,1272125000,
1463258,CostOfServices,,,263000,156000,167000,134000,
1463258,CurrentFederalTaxExpenseBenefit,,,-912000,-2432000,0,0,
1463258,CurrentForeignTaxExpenseBenefit,,,,,,225000,
1463258,CurrentIncomeTaxExpenseBenefit,,,-1500000,-4924000,0,225000,
1463258,CurrentStateAndLocalTaxExpenseBenefit,,,-588000,-2492000,0,0,
1463258,DebtInstrumentInterestRateEffectivePercentage,,,,0.05,,,
1463258,DebtIssuanceCosts,,,,,,4105000,
1463258,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,85000,48000,16000,311000,84000,
1463258,DecreaseInRestrictedCash,,,,,,15845000,
1463258,DeferredFederalIncomeTaxExpenseBenefit,,,-9857000,-15297000,14112000,-24151000,
1463258,DeferredForeignIncomeTaxExpenseBenefit,,,,,-9000,-1035000,
1463258,DeferredIncomeTaxExpenseBenefit,,-4967000,-7291000,-67057000,-48957000,-123032000,
1463258,DeferredRevenueCurrent,,6748000,,15503000,16680000,333000,
1463258,DeferredRevenueNoncurrent,,,745000,745000,0,,
1463258,DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-1187000,-3736000,-1420000,-9736000,
1463258,DeferredTaxAssetsGoodwillAndIntangibleAssets,,,11999000,10791000,13716000,39172000,
1463258,DeferredTaxAssetsGrossCurrent,,,3136000,4977000,6009000,,
1463258,DeferredTaxAssetsGrossNoncurrent,,,25266000,101944000,183327000,309008000,
1463258,DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,3711000,8096000,
1463258,DeferredTaxAssetsInventory,,,985000,1053000,1600000,2046000,
1463258,DeferredTaxAssetsLiabilitiesNetCurrent,,,2512000,-107000,-10566000,,
1463258,DeferredTaxAssetsLiabilitiesNetNoncurrent,,,969000,70645000,125309000,230978000,
1463258,DeferredTaxAssetsNetCurrent,,2416000,2512000,-3687000,-14899000,,
1463258,DeferredTaxAssetsNetNoncurrent,,4051000,969000,-2691000,-6905000,-19186000,
1463258,DeferredTaxAssetsOperatingLossCarryforwards,,,4806000,81761000,154020000,243865000,
1463258,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,208129000,365200000,617698000,
1463258,DeferredTaxAssetsOther,,,678000,1064000,1474000,1569000,
1463258,DeferredTaxAssetsTaxCreditCarryforwards,,,3068000,3068000,1597000,1597000,
1463258,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,1214000,2137000,3469000,4703000,
1463258,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,1113000,2908000,3422000,2546000,
1463258,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,802000,866000,931000,567000,
1463258,DeferredTaxAssetsValuationAllowance,,,7337000,76916000,136547000,250164000,
1463258,DeferredTaxAssetsValuationAllowanceCurrent,,,,3580000,4333000,,
1463258,DeferredTaxAssetsValuationAllowanceNoncurrent,,,,73336000,132214000,250164000,
1463258,DeferredTaxLiabilitiesCurrent,,,624000,5084000,16575000,,
1463258,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,3018000,3909000,
1463258,DeferredTaxLiabilitiesGrossNoncurrent,,,,,,78030000,
1463258,DeferredTaxLiabilitiesNoncurrent,,,24297000,31299000,58018000,,
1463258,DeferredTaxLiabilitiesOther,,,-872000,731000,1867000,2007000,
1463258,DeferredTaxLiabilitiesPrepaidExpenses,,,-596000,949000,1239000,1338000,
1463258,DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,-23425000,30568000,53133000,65398000,
1463258,DeferredTaxLiabilitiesTaxDeferredIncome,,,,4127000,4443000,0,
1463258,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,5767000,1752000,
1463258,DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,,,,,7102000,284000,
1463258,DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,456000,533000,855000,1071000,
1463258,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,,0.5,0.5,0.5,0.5,
1463258,DepositAssets,,,,,4370000,2370000,
1463258,DepositsAssetsCurrent,,,857000,293000,4481000,3824000,
1463258,Depreciation,,7184000,8024000,9705000,15255000,24997000,
1463258,DepreciationDepletionAndAmortization,,,7921000,9242000,15796000,25876000,
1463258,DerivativeAssetCollateralObligationToReturnCashOffset,,,,,2870000,5638000,
1463258,DerivativeAssetFairValueNet,,,448000,,,,
1463258,DerivativeAssets,,,,0,12938000,10097000,
1463258,DerivativeAssetsLiabilitiesAtFairValueNet,,,-462000,-240000,,,
1463258,DerivativeFairValueOfDerivativeAsset,,,,14221000,14901000,4644000,
1463258,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,13896000,17771000,10282000,
1463258,DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,325000,,,
1463258,DerivativeFairValueOfDerivativeLiability,,11903000,,565000,205000,185000,
1463258,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,0,4833000,185000,
1463258,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,325000,,,
1463258,DerivativeGainLossOnDerivativeNet,,,,-5630000,61631000,,
1463258,DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,7348000,,,,
1463258,DerivativeLiabilities,,,,240000,0,0,
1463258,DerivativeLiabilityCollateralRightToReclaimCashOffset,,,,,4628000,0,
1463258,DerivativeLiabilityFairValueNet1,,,910000,,,,
1463258,DerivativeNetLiabilityPositionAggregateFairValue,,,416000,221000,12938000,10097000,
1463258,DerivativeVariableInterestRate,,,0.009,0.009,,,
1463258,DividendsPreferredStock,,,3155000,2055000,40000,,
1463258,DividendsShareBasedCompensation,,,1108000,21108000,,,
1463258,EarningsPerShareBasic,,3.14,1.53,5,2,-3.44,
1463258,EarningsPerShareDiluted,,3.14,0.27,5,1.99,-3.44,
1463258,EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,-1399000,
1463258,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.35,0.35,0.35,0.35,
1463258,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,53822000,,,,,
1463258,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,7939000,11975000,0,0,,
1463258,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,9220000,7655000,6389000,6438000,
1463258,FairValueNetAssetLiability,,,,,-7551000,-37253000,
1463258,FiniteLivedIntangibleAssetAcquiredInPlaceLeases,,,200000,200000,,,
1463258,FiniteLivedIntangibleAssetsAccumulatedAmortization,,,510000,835000,2133000,2645000,
1463258,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,3074000,2451000,7638000,8196000,
1463258,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,279000,418000,1021000,1329000,
1463258,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,336000,521000,1077000,1388000,
1463258,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,321000,506000,1063000,1372000,
1463258,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,306000,492000,1048000,1357000,
1463258,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,293000,479000,1034000,1343000,
1463258,FiniteLivedIntangibleAssetsGross,,,,,15014000,17630000,
1463258,FiniteLivedIntangibleAssetsNet,,,4609000,4867000,12881000,14985000,
1463258,GainLossOnDerivativeInstrumentsNetPretax,,,349000,0,,,
1463258,GainLossOnSaleOfPropertyPlantEquipment,,,,-815000,-291000,0,
1463258,Goodwill,,84864000,84864000,84864000,188275000,16080000,
1463258,GoodwillAcquiredDuringPeriod,,,,0,103411000,,
1463258,GoodwillImpairmentLoss,,,,,,175028000,
1463258,GoodwillPurchaseAccountingAdjustments,,,,,,2833000,
1463258,GrossProfit,,127211000,58323000,239433000,160612000,110543000,
1463258,IncomeLossAttributableToParent,,88869000,,,,,
1463258,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,91409000,23713000,191301000,86110000,-160411000,
